2026-02-17 14:38:22.671 | INFO     | __main__:run_news_producer:166 - 📰 TATAMOTORS.NS   Sentiment: neutral    Score: +0.00 | Traders stay guarded as Nifty turns range-bound, s...
2026-02-17 14:38:25.612 | INFO     | __main__:run_news_producer:166 - 📰 AAPL            Sentiment: neutral    Score: +0.00 | Stop the Drain: A Step-by-Step Guide to Fixing iOS...
2026-02-17 14:38:25.617 | INFO     | __main__:run_news_producer:166 - 📰 AAPL            Sentiment: neutral    Score: +0.00 | Jeffrey Epstein survivor realised she was 'in grea...
2026-02-17 14:38:25.620 | INFO     | __main__:run_news_producer:166 - 📰 AAPL            Sentiment: neutral    Score: +0.00 | Entry-level MacBook reportedly launching next mont...
2026-02-17 14:38:25.624 | INFO     | __main__:run_news_producer:166 - 📰 AAPL            Sentiment: neutral    Score: +0.00 | All of the best Apple Presidents Day deals now liv...
2026-02-17 14:38:29.382 | INFO     | __main__:run_news_producer:166 - 📰 GOOGL           Sentiment: positive   Score: +1.00 | Show HN: VC Scorecard score any startup or company...
2026-02-17 14:38:29.385 | INFO     | __main__:run_news_producer:166 - 📰 GOOGL           Sentiment: positive   Score: +1.00 | Quantum Sensors Research Report 2026-2046: Market ...
2026-02-17 14:38:29.390 | INFO     | __main__:run_news_producer:166 - 📰 GOOGL           Sentiment: positive   Score: +1.00 | Quantum 2.0 Market Report 2026: A Global $50 Billi...
2026-02-17 14:38:29.395 | INFO     | __main__:run_news_producer:166 - 📰 GOOGL           Sentiment: negative   Score: -1.00 | Android 17 Beta 1 brings two small but useful Pixe...
2026-02-17 14:38:29.399 | INFO     | __main__:run_news_producer:166 - 📰 GOOGL           Sentiment: neutral    Score: +0.00 | Google Explores Scaling Principles for Multi-agent...
2026-02-17 14:38:32.811 | INFO     | __main__:run_news_producer:166 - 📰 MSFT            Sentiment: positive   Score: +1.00 | Quantum Sensors Research Report 2026-2046: Market ...
2026-02-17 14:38:32.821 | INFO     | __main__:run_news_producer:166 - 📰 MSFT            Sentiment: positive   Score: +1.00 | Quantum 2.0 Market Report 2026: A Global $50 Billi...
2026-02-17 14:38:32.830 | INFO     | __main__:run_news_producer:166 - 📰 MSFT            Sentiment: negative   Score: -1.00 | Sony PS6 won’t use full RDNA 5 architecture likely...
2026-02-17 14:38:32.840 | INFO     | __main__:run_news_producer:166 - 📰 MSFT            Sentiment: positive   Score: +1.00 | Digital Immune System Market Size is Poised to Rea...
2026-02-17 14:38:32.850 | INFO     | __main__:run_news_producer:166 - 📰 MSFT            Sentiment: neutral    Score: +0.00 | What Are the New Features in C# 13?...
2026-02-17 14:38:35.654 | INFO     | __main__:run_news_producer:166 - 📰 NVDA            Sentiment: positive   Score: +1.00 | Intel Confirms Data Center GPU IP After Xe3P with ...
2026-02-17 14:38:35.657 | INFO     | __main__:run_news_producer:166 - 📰 NVDA            Sentiment: positive   Score: +1.00 | 1 Unstoppable Stock to Buy Before It Joins Nvidia,...
2026-02-17 14:38:35.659 | INFO     | __main__:run_news_producer:166 - 📰 NVDA            Sentiment: neutral    Score: +0.00 | Alphabet Just Gave Nvidia and Broadcom Investors 1...
2026-02-17 14:38:35.661 | INFO     | __main__:run_news_producer:166 - 📰 NVDA            Sentiment: negative   Score: -0.33 | SBI Holdings Shuts Down $10 Billion XRP Claims, Re...
2026-02-17 14:38:35.665 | INFO     | __main__:run_news_producer:166 - 📰 NVDA            Sentiment: neutral    Score: +0.00 | Asian shares trade higher ahead of Lunar New Year ...
2026-02-17 14:38:39.027 | INFO     | __main__:run_news_producer:166 - 📰 AMZN            Sentiment: neutral    Score: +0.00 | $39.99 | Legend of Zelda Link's Awakening (Nintend...
2026-02-17 14:38:39.032 | INFO     | __main__:run_news_producer:166 - 📰 AMZN            Sentiment: positive   Score: +1.00 | 3.4oz Neutrogena Fragrance Free Daily Facial Moist...
2026-02-17 14:38:39.036 | INFO     | __main__:run_news_producer:166 - 📰 AMZN            Sentiment: positive   Score: +1.00 | Dyson Zone™ Noise-Cancelling Headphones (Refurbish...
2026-02-17 14:38:39.041 | INFO     | __main__:run_news_producer:166 - 📰 AMZN            Sentiment: positive   Score: +1.00 | Dyson Zone™ Noise-Cancelling Headphones (Refurbish...
2026-02-17 14:38:39.043 | INFO     | __main__:run_news_producer:166 - 📰 AMZN            Sentiment: positive   Score: +1.00 | Dyson Zone™ Noise-Cancelling Headphones (Refurbish...
2026-02-17 14:38:42.609 | INFO     | __main__:run_news_producer:166 - 📰 META            Sentiment: positive   Score: +1.00 | Nature journal retracts two papers by immunology r...
2026-02-17 14:38:42.613 | INFO     | __main__:run_news_producer:166 - 📰 META            Sentiment: neutral    Score: +0.00 | Jeffrey Epstein survivor realised she was 'in grea...
2026-02-17 14:38:42.615 | INFO     | __main__:run_news_producer:166 - 📰 META            Sentiment: neutral    Score: +0.00 | Today's NYT Mini Crossword Answers for Monday, Feb...
2026-02-17 14:38:42.618 | INFO     | __main__:run_news_producer:166 - 📰 META            Sentiment: neutral    Score: +0.00 | Type-Safe JSON-LD for Next.js: A Developer's Guide...
2026-02-17 14:38:46.196 | INFO     | __main__:run_news_producer:166 - 📰 BTC-USD         Sentiment: negative   Score: -1.00 | Strategy says it can survive even if bitcoin drops...
2026-02-17 14:38:46.202 | INFO     | __main__:run_news_producer:166 - 📰 BTC-USD         Sentiment: negative   Score: -1.00 | Bitcoin price will fall to $10,000 as crypto ‘bubb...
2026-02-17 14:38:46.218 | INFO     | __main__:run_news_producer:166 - 📰 BTC-USD         Sentiment: neutral    Score: +0.00 | Russia's daily crypto turnover is over $650 millio...
2026-02-17 14:38:46.238 | INFO     | __main__:run_news_producer:166 - 📰 BTC-USD         Sentiment: positive   Score: +1.00 | Bitcoin Capitulation Or Buy Zone? What On-Chain Da...
2026-02-17 14:38:46.253 | INFO     | __main__:run_news_producer:166 - 📰 BTC-USD         Sentiment: positive   Score: +1.00 | Stablecoin Payments Show Up at Checkout Despite Cr...
2026-02-17 14:38:49.749 | INFO     | __main__:run_news_producer:166 - 📰 ETH-USD         Sentiment: neutral    Score: +0.00 | Russia's daily crypto turnover is over $650 millio...
2026-02-17 14:38:49.751 | INFO     | __main__:run_news_producer:166 - 📰 ETH-USD         Sentiment: neutral    Score: +0.00 | FTX Final Payout: Why ETH Holders May Recover More...
2026-02-17 14:38:49.754 | INFO     | __main__:run_news_producer:166 - 📰 ETH-USD         Sentiment: neutral    Score: +0.00 | Dark Oxygen, Singing Dunes, Uphill Rivers: 9 “Impo...
2026-02-17 14:38:49.758 | INFO     | __main__:run_news_producer:166 - 📰 ETH-USD         Sentiment: positive   Score: +1.00 | Grayscale files spot AAVE ETF – Sparks institution...
2026-02-17 14:38:49.762 | INFO     | __main__:run_news_producer:166 - 📰 ETH-USD         Sentiment: neutral    Score: +0.20 | Crypto traders cautious as macro data reinforces '...
2026-02-17 14:38:53.259 | INFO     | __main__:run_news_producer:166 - 📰 BNB-USD         Sentiment: neutral    Score: +0.00 | Binance's CZ echoes Consensus panelists on lack of...
2026-02-17 14:38:53.261 | INFO     | __main__:run_news_producer:166 - 📰 BNB-USD         Sentiment: neutral    Score: -0.20 | Is XRP Headed to $1? - The Motley Fool...
2026-02-17 14:38:53.265 | INFO     | __main__:run_news_producer:166 - 📰 BNB-USD         Sentiment: negative   Score: -1.00 | Ethereum’s bearish positioning deepens: Is strateg...
2026-02-17 14:38:53.268 | INFO     | __main__:run_news_producer:166 - 📰 BNB-USD         Sentiment: negative   Score: -0.50 | Bitcoin hovers near $68,700 as ETF inflows decline...
